,Equity,DrawdownPct,DrawdownDuration
2020-01-02,1000.0,0.0,
2020-01-03,1000.0,0.0,
2020-01-06,1000.0,0.0,
2020-01-07,1000.0,0.0,
2020-01-08,1000.0,0.0,
2020-01-09,1000.0,0.0,
2020-01-10,1000.0,0.0,
2020-01-13,1000.0,0.0,
2020-01-14,1000.0,0.0,
2020-01-15,1000.0,0.0,
2020-01-16,1000.0,0.0,
2020-01-17,1000.0,0.0,
2020-01-21,1000.0,0.0,
2020-01-22,1000.0,0.0,
2020-01-23,1000.0,0.0,
2020-01-24,1000.0,0.0,
2020-01-27,1000.0,0.0,
2020-01-28,1000.0,0.0,
2020-01-29,1000.0,0.0,
2020-01-30,1000.0,0.0,
2020-01-31,1000.0,0.0,
2020-02-03,1000.0,0.0,
2020-02-04,1000.0,0.0,
2020-02-05,1000.0,0.0,
2020-02-06,1000.0,0.0,
2020-02-07,979.6306535995484,0.020369346400451627,
2020-02-10,984.190620640564,0.015809379359435938,
2020-02-11,978.3706133163453,0.021629386683654772,
2020-02-12,1001.1406938827515,0.0,6 days
2020-02-13,994.1506426132203,0.006982086845777391,
2020-02-14,994.3906938827515,0.006742309089266207,
2020-02-18,976.5406572616578,0.02457200748247157,
2020-02-19,976.5406572616578,0.02457200748247157,
2020-02-20,976.5406572616578,0.02457200748247157,
2020-02-21,976.5406572616578,0.02457200748247157,
2020-02-24,976.5406572616578,0.02457200748247157,
2020-02-25,976.5406572616578,0.02457200748247157,
2020-02-26,976.5406572616578,0.02457200748247157,
2020-02-27,976.5406572616578,0.02457200748247157,
2020-02-28,976.5406572616578,0.02457200748247157,
2020-03-02,976.5406572616578,0.02457200748247157,
2020-03-03,976.5406572616578,0.02457200748247157,
2020-03-04,976.5406572616578,0.02457200748247157,
2020-03-05,976.5406572616578,0.02457200748247157,
2020-03-06,976.5406572616578,0.02457200748247157,
2020-03-09,976.5406572616578,0.02457200748247157,
2020-03-10,976.5406572616578,0.02457200748247157,
2020-03-11,976.5406572616578,0.02457200748247157,
2020-03-12,976.5406572616578,0.02457200748247157,
2020-03-13,976.5406572616578,0.02457200748247157,
2020-03-16,976.5406572616578,0.02457200748247157,
2020-03-17,976.5406572616578,0.02457200748247157,
2020-03-18,976.5406572616578,0.02457200748247157,
2020-03-19,976.5406572616578,0.02457200748247157,
2020-03-20,976.5406572616578,0.02457200748247157,
2020-03-23,976.5406572616578,0.02457200748247157,
2020-03-24,976.5406572616578,0.02457200748247157,
2020-03-25,976.5406572616578,0.02457200748247157,
2020-03-26,976.5406572616578,0.02457200748247157,
2020-03-27,931.618376160431,0.06944310439793455,
2020-03-30,958.1308464057923,0.04296084230694175,
2020-03-31,956.1808303840638,0.0449086364917588,
2020-04-01,906.0058692939759,0.09502642852305965,
2020-04-02,921.0808280952455,0.07996864604215381,
2020-04-03,907.8808692939759,0.09315356488715232,
2020-04-06,986.8558601387025,0.014268557687579064,
2020-04-07,975.4558280952455,0.025655600600842376,
2020-04-08,1000.3558830268861,0.0007839166469416625,
2020-04-09,1007.555818939972,0.0,57 days
2020-04-13,1027.280855561066,0.0,
2020-04-14,1079.0308097846987,0.0,
2020-04-15,1069.2058280952456,0.009105376417762878,
2020-04-16,1077.6808647163393,0.001251071847178098,
2020-04-17,1063.0933097846987,0.014770199196795897,
2020-04-20,1041.0808280952456,0.035170433823873304,
2020-04-21,1008.9808372505189,0.06491934419199485,
2020-04-22,1037.9683784492495,0.03805492017752721,
2020-04-23,1033.9558509834292,0.04177356048828984,
2020-04-24,1063.7308601387026,0.014179344562968432,
2020-04-27,1064.4809059150698,0.013484233941876145,
2020-04-28,1047.268305207062,0.02943614240632697,
2020-04-29,1081.5808967597964,0.0,15 days
2020-04-30,1104.3433097846987,0.0,
2020-05-01,1086.6058830268862,0.01606151511097631,
2020-05-04,1101.943369293976,0.0021731833474778472,
2020-05-05,1118.4433464057925,0.0,5 days
2020-05-06,1129.9558738716128,0.0,
2020-05-07,1141.6183189399721,0.0,
2020-05-08,1165.5808738716128,0.0,
2020-05-11,1183.8808921821596,0.0,
2020-05-12,1170.380869293976,0.011403193494659791,
2020-05-13,1156.2808326728823,0.023313206329738323,
2020-05-14,1163.368387604523,0.017326493495327555,
2020-05-15,1156.5058235176089,0.023123161160319428,
2020-05-18,1183.6933235176089,0.0001584354184525072,
2020-05-19,1176.8684104927065,0.005923300000667764,
2020-05-20,1199.7058967597964,0.0,9 days
2020-05-21,1190.7808784492495,0.0074393385367629294,
2020-05-22,1198.4309104927065,0.001062749020850351,
2020-05-26,1190.3308967597964,0.007814415204026481,
2020-05-27,1190.3308967597964,0.007814415204026481,
2020-05-28,1190.3308967597964,0.007814415204026481,
2020-05-29,1190.3308967597964,0.007814415204026481,
2020-06-01,1190.3308967597964,0.007814415204026481,
2020-06-02,1190.3308967597964,0.007814415204026481,
2020-06-03,1190.3308967597964,0.007814415204026481,
2020-06-04,1190.3308967597964,0.007814415204026481,
2020-06-05,1190.3308967597964,0.007814415204026481,
2020-06-08,1190.3308967597964,0.007814415204026481,
2020-06-09,1221.4086981353762,0.0,20 days
2020-06-10,1252.3837194976809,0.0,
2020-06-11,1193.093710952759,0.04734172731716968,
2020-06-12,1203.2436895904543,0.039237199543711854,
2020-06-15,1217.9086981353762,0.027527522775633195,
2020-06-16,1249.7236853179934,0.002123976971494357,
2020-06-17,1248.0087194976809,0.0034933382891265685,
2020-06-18,1248.4987707672121,0.0031020434631863214,
2020-06-19,1241.4637365875246,0.008719358723807247,
2020-06-22,1273.48871522522,0.0,12 days
2020-06-23,1300.2987280426028,0.0,
2020-06-24,1277.6537237701418,0.017415232195565955,
2020-06-25,1294.3837194976809,0.004548961263559748,
2020-06-26,1255.1487494049074,0.03472277382418232,
2020-06-29,1255.1487494049074,0.03472277382418232,
2020-06-30,1255.1487494049074,0.03472277382418232,
2020-07-01,1255.1487494049074,0.03472277382418232,
2020-07-02,1255.1487494049074,0.03472277382418232,
2020-07-06,1255.1487494049074,0.03472277382418232,
2020-07-07,1255.1487494049074,0.03472277382418232,
2020-07-08,1255.1487494049074,0.03472277382418232,
2020-07-09,1254.3435072158813,0.035342048589019126,
2020-07-10,1256.5209516738896,0.03366747611498,
2020-07-13,1250.7684873794558,0.038091432064774056,
2020-07-14,1271.308511183167,0.0222950436189967,
2020-07-15,1279.9859556411745,0.015621619835009759,
2020-07-16,1264.3534635757449,0.02764385113332224,
2020-07-17,1261.81846754303,0.029593400093145372,
2020-07-20,1288.2084516738896,0.009298075978981468,
2020-07-21,1270.5609754776003,0.02286993897915135,
2020-07-22,1274.1034635757449,0.02014557416839957,
2020-07-23,1216.545991346741,0.06441038116059572,
2020-07-24,1213.555947706604,0.06670988632479591,
2020-07-27,1242.0909437393193,0.04476493212517885,
2020-07-28,1221.8435072158813,0.06033630513876109,
2020-07-29,1245.0809873794558,0.04246542696097899,
2020-07-30,1260.0310072158813,0.0309680536928143,
2020-07-31,1390.9410032485966,0.0,38 days
2020-08-03,1418.910644340134,0.0,
2020-08-04,1428.3681562419895,0.0,
2020-08-05,1433.535644340134,0.0,
2020-08-06,1483.4555967327121,0.0,
2020-08-07,1447.1856840129853,0.024449611299192764,
2020-08-10,1468.1806562419895,0.0102968639737957,
2020-08-11,1424.598144340134,0.039675911110659934,
2020-08-12,1471.8531721111303,0.007821214633680906,
2020-08-13,1497.8531721111303,0.0,7 days
2020-08-14,1496.5206602092746,0.0008896145007174505,
2020-08-17,1492.6206205364233,0.003493367488972332,
2020-08-18,1505.035644340134,0.0,5 days
2020-08-19,1506.9206006999973,0.0,
2020-08-20,1540.2981641765598,0.0,
2020-08-21,1619.5331800457006,0.0,
2020-08-24,1638.8706205364233,0.0,
2020-08-25,1625.4481046672827,0.008190100976212089,
2020-08-26,1647.5156324382785,0.0,2 days
2020-08-27,1627.8531721111303,0.011934612297455627,
2020-08-28,1625.2206800457006,0.013532467888988653,
2020-08-31,1680.2430570598606,0.0,5 days
2020-09-01,1747.0630491252903,0.0,
2020-09-02,1710.923064994431,0.020686136169472347,
2020-09-03,1574.1631086345674,0.09896605653544643,
2020-09-04,1574.1631086345674,0.09896605653544643,
2020-09-08,1574.1631086345674,0.09896605653544643,
2020-09-09,1574.1631086345674,0.09896605653544643,
2020-09-10,1574.1631086345674,0.09896605653544643,
2020-09-11,1574.1631086345674,0.09896605653544643,
2020-09-14,1574.1631086345674,0.09896605653544643,
2020-09-15,1574.1631086345674,0.09896605653544643,
2020-09-16,1574.1631086345674,0.09896605653544643,
2020-09-17,1574.1631086345674,0.09896605653544643,
2020-09-18,1574.1631086345674,0.09896605653544643,
2020-09-21,1574.1631086345674,0.09896605653544643,
2020-09-22,1574.1631086345674,0.09896605653544643,
2020-09-23,1574.1631086345674,0.09896605653544643,
2020-09-24,1574.1631086345674,0.09896605653544643,
2020-09-25,1574.1631086345674,0.09896605653544643,
2020-09-28,1574.1631086345674,0.09896605653544643,
2020-09-29,1574.1631086345674,0.09896605653544643,
2020-09-30,1589.1814332393649,0.09036972991041892,
2020-10-01,1601.9214768795014,0.08307746667669358,
2020-10-02,1552.9114213375092,0.11113029257014384,
2020-10-05,1598.151464977646,0.08523538072778802,
2020-10-06,1554.7315125850678,0.11008849201894455,
2020-10-07,1579.6914887813566,0.0958016715125034,
2020-10-08,1578.2614808467865,0.0966201925929453,
2020-10-09,1604.2614808467865,0.08173807370604103,
2020-10-12,1700.8514848140717,0.026450999770360584,
2020-10-13,1657.9514451412201,0.05100651864206396,
2020-10-14,1659.121496715927,0.0503367937713487,
2020-10-15,1652.8814530757904,0.05390852728334794,
2020-10-16,1630.9114213375092,0.06648393590943114,
2020-10-19,1591.3915086177826,0.08910470665924075,
2020-10-20,1611.2814927486422,0.07771989479408337,
2020-10-21,1602.9615006832125,0.08248216829623045,
2020-10-22,1588.401464977646,0.09081617531037711,
2020-10-23,1579.1714768795014,0.09609932070273475,
2020-10-26,1579.3015046504972,0.0960248942124825,
2020-10-27,1599.4514451412201,0.08449128613759849,
2020-10-28,1529.2514253047946,0.12467301848639545,
2020-10-29,1582.8114610103607,0.09401583314189266,
2020-10-30,1498.8314729122162,0.1420850703341,
2020-11-02,1497.6614213375092,0.14275479520481538,
2020-11-03,1519.371496715927,0.13032818278845903,
2020-11-04,1578.0014253047946,0.09676904557345001,
2020-11-05,1631.0414491085053,0.06640950941917867,
2020-11-06,1618.9619162944791,0.07332370339750938,
2020-11-09,1588.151880588913,0.09095903471597089,
2020-11-10,1583.6019004253387,0.09356339416702353,
2020-11-11,1629.3618567852018,0.06737088990521467,
2020-11-12,1625.7218726543426,0.06945437746605654,
2020-11-13,1626.3719123271944,0.06908230178557251,
2020-11-16,1639.8919242290494,0.0613435931518892,
2020-11-17,1628.0618766216278,0.0681149844954041,
2020-11-18,1610.3818686870575,0.07823482988016117,
2020-11-19,1618.3118766216278,0.07369577907799318,
2020-11-20,1601.4118369487762,0.08336917906279218,
2020-11-23,1556.0418647197723,0.10933846062462216,
2020-11-24,1573.2018607524874,0.09951626443009642,
2020-11-25,1584.3818686870575,0.09311694876706544,
2020-11-27,1591.6618369487762,0.08894997364538126,
2020-11-30,1623.6419242290494,0.07064491745620438,
2020-12-01,1671.3519004253387,0.043336242923721735,
2020-12-02,1668.1348762813566,0.04517763276113651,
2020-12-03,1666.314884215927,0.0462193765415575,
2020-12-04,1657.3448524776459,0.05135372572418839,
2020-12-07,1676.8448524776459,0.040192136559010216,
2020-12-08,1685.0348167720792,0.0355042895471156,
2020-12-09,1651.2348366085052,0.05485103274593539,
2020-12-10,1670.2148247066496,0.04398709277098878,
2020-12-11,1659.4249000850677,0.05016312896326247,
2020-12-14,1651.2348366085052,0.05485103274593539,
2020-12-15,1730.5348167720792,0.00946058149503326,
2020-12-16,1729.6248207393648,0.009981453385243477,
2020-12-17,1741.1948128047943,0.0033589150222335107,
2020-12-18,1714.6749000850677,0.018538626328590935,
2020-12-21,1735.0847969356537,0.006856222043980509,
2020-12-22,1782.5349159542084,0.0,112 days
2020-12-23,1770.5749397579193,0.0067095326376183095,
2020-12-24,1783.7048683467865,0.0,2 days
2020-12-28,1845.0648842159271,0.0,
2020-12-29,1821.4047890010834,0.012823448875565302,
2020-12-30,1806.4548683467865,0.020926101948738896,
2020-12-31,1793.0648842159271,0.02818329070421699,
2021-01-04,1750.4249000850677,0.051293580480817225,
2021-01-05,1750.4249000850677,0.051293580480817225,
2021-01-06,1750.4249000850677,0.051293580480817225,
2021-01-07,1750.4249000850677,0.051293580480817225,
2021-01-08,1750.4249000850677,0.051293580480817225,
2021-01-11,1750.4249000850677,0.051293580480817225,
2021-01-12,1750.4249000850677,0.051293580480817225,
2021-01-13,1750.4249000850677,0.051293580480817225,
2021-01-14,1750.4249000850677,0.051293580480817225,
2021-01-15,1750.4249000850677,0.051293580480817225,
2021-01-19,1750.4249000850677,0.051293580480817225,
2021-01-20,1750.4249000850677,0.051293580480817225,
2021-01-21,1750.4249000850677,0.051293580480817225,
2021-01-22,1768.6949688594818,0.041391452414368146,
2021-01-25,1814.8948589962006,0.016351742140790604,
2021-01-26,1817.7749249141693,0.014790785698224784,
2021-01-27,1804.5748516719818,0.02194504534248498,
2021-01-28,1744.9348370235443,0.05426911977403637,
2021-01-29,1683.374961535263,0.08763373259329865,
2021-02-01,1709.534873644638,0.07345541705915859,
2021-02-02,1719.7349468868256,0.06792711649398786,
2021-02-03,1707.1349102657318,0.07475616447429678,
2021-02-04,1748.534873644638,0.05231794903099585,
2021-02-05,1740.974815050888,0.056415397667314515,
2021-02-08,1742.7749249141693,0.05543976267546091,
2021-02-09,1731.974815050888,0.061293274904582806,
2021-02-10,1724.534873644638,0.06532562166371136,
2021-02-11,1721.4149395626068,0.06701658337932448,
2021-02-12,1724.2948223751068,0.06545572617742512,
2021-02-16,1698.1349102657318,0.07963404171156518,
2021-02-17,1669.9348370235443,0.0949180967512725,
2021-02-18,1656.374961535263,0.10226736430510364,
2021-02-19,1658.2948223751068,0.10122682591739285,
2021-02-22,1611.8548809688568,0.12639664070468415,
2021-02-23,1610.1748882930756,0.12730717381934764,
2021-02-24,1604.05486265831,0.1306241442343834,
2021-02-25,1551.734855334091,0.1589808745433301,
2021-02-26,1554.9749066036225,0.15722481095052676,
2021-03-01,1633.334891955185,0.11475476774396376,
2021-03-02,1601.2949139278412,0.1321199987997591,
2021-03-03,1564.5748516719818,0.15202177166964048,
2021-03-04,1541.4148480098722,0.16457417774502447,
2021-03-05,1556.8948589962006,0.1561842229424828,
2021-03-08,1496.1748882930756,0.1890936188247465,
2021-03-09,1552.9348370235443,0.15833050083576083,
2021-03-10,1539.61492125206,0.1655497134962114,
2021-03-11,1563.3748699825287,0.15267214537720963,
2021-03-12,1552.2148663204193,0.15872071513623565,
2021-03-15,1587.734855334091,0.1394693655942567,
2021-03-16,1599.3298714336395,0.13318502502784035,
2021-03-17,1589.6099007305147,0.13845311656558346,
2021-03-18,1538.8498604473114,0.16596436601672349,
2021-03-19,1532.369849460983,0.16947644358199687,
2021-03-22,1573.16986777153,0.1473633901823136,
2021-03-23,1562.969886082077,0.15289164112715115,
2021-03-24,1533.5698311504364,0.1688260698744276,
2021-03-25,1539.5698311504364,0.16557415171624867,
2021-03-26,1547.0098641094207,0.16154175533678694,
2021-03-29,1549.16986777153,0.16037106281502922,
2021-03-30,1531.2898934062957,0.17006176503270898,
2021-03-31,1558.2898934062957,0.155428133320904,
2021-04-01,1568.4898750957489,0.14989988237606655,
2021-04-05,1603.2898934062957,0.13103874713456232,
2021-04-06,1607.0098641094207,0.12902257375499804,
2021-04-07,1627.2898934062957,0.1180310745018468,
2021-04-08,1656.8098824199676,0.10203164311804669,
2021-04-09,1688.4898750957489,0.08486151921248875,
2021-04-12,1667.3699410137176,0.09630823540263855,
2021-04-13,1705.6497872051239,0.07556108091561708,
2021-04-14,1676.8498604473114,0.0911702483786091,
2021-04-15,1706.4898750957489,0.07510576473795205,
2021-04-16,1702.4099190410614,0.07731704526775385,
2021-04-19,1710.5698311504364,0.07289448420815037,
2021-04-20,1689.8098824199676,0.08414609324806277,
2021-04-21,1694.4898750957489,0.08160960105430992,
2021-04-22,1675.7699043926239,0.09175556982932143,
2021-04-23,1704.3299629863739,0.0762764076393766,
2021-04-26,1709.1298897441864,0.0736749128091001,
2021-04-27,1705.16986777153,0.07582119070237814,
2021-04-28,1695.449897068405,0.08108928224012124,
2021-04-29,1694.2498238262176,0.08173970556802368,
2021-04-30,1670.009955662155,0.09487738347378649,
2021-05-03,1682.9697945293426,0.08785332758390663,
2021-05-04,1626.689856785202,0.11835628616579796,
2021-05-05,1629.6899483379364,0.11673027746637532,
2021-05-06,1649.3699410137176,0.10606398987717525,
2021-05-07,1655.009955662155,0.10300717886923372,
2021-05-10,1614.689856785202,0.12486012248215572,
2021-05-11,1603.4099190410614,0.1309736948777055,
2021-05-12,1565.7298348125457,0.15139578656177544,
2021-05-13,1592.1298897441864,0.13708731689358844,
2021-05-14,1621.8898384746553,0.12095783061640764,
2021-05-17,1607.7298348125457,0.12863235945452323,
2021-05-18,1590.689856785202,0.13786779511487124,
2021-05-19,1588.7699043926236,0.13890838312291542,
2021-05-20,1620.209845798874,0.12186836373107102,
2021-05-21,1597.6498787578582,0.13409555814250385,
2021-05-24,1617.689856785202,0.12323416340306625,
2021-05-25,1615.2898934062957,0.12453491081820456,
2021-05-26,1607.1519966945648,0.1289455398325816,
2021-05-27,1588.3120003566742,0.13915656086444994,
2021-05-28,1580.2720223293304,0.14351411928752966,
2021-06-01,1576.3120003566742,0.1456603971808077,
2021-06-02,1585.6719857082367,0.140587412793302,
2021-06-03,1567.4320259914398,0.15047322216121917,
2021-06-04,1595.632007680893,0.13518921674184503,
2021-06-07,1588.2741673519133,0.13917706583697664,
2021-06-08,1598.3541234066006,0.13371386714899625,
2021-06-09,1603.0341160823818,0.1311773749552433,
2021-06-10,1590.7941563655852,0.13781126616498152,
2021-06-11,1605.6741307308196,0.12974652302639123,
2021-06-14,1643.2340977718352,0.10938953321951128,
2021-06-15,1633.1541417171477,0.1148527319074919,
2021-06-16,1639.274075799179,0.11153581111278932,
2021-06-17,1658.9540684749602,0.10086952352358924,
2021-06-18,1642.9942296077727,0.10951953849255858,
2021-06-21,1665.0741856624602,0.0975525034882202,
2021-06-22,1685.2340977718352,0.08662610611225907,
2021-06-23,1681.8741124202727,0.08844717234158594,
2021-06-24,1678.394192986679,0.09033324120743647,
2021-06-25,1674.7941563655852,0.0922844119504771,
2021-06-28,1694.834134392929,0.08142301721103962,
2021-06-29,1713.4341710140227,0.07134205107255176,
2021-06-30,1720.9942296077727,0.06724460243623309,
2021-07-01,1724.7142003108977,0.06522842905666881,
2021-07-02,1756.9942296077727,0.047733093487159706,
2021-07-06,1781.7142003108977,0.03433520655396938,
2021-07-07,1812.3142369319914,0.017750404099123762,
2021-07-08,1796.3542149593352,0.026400518308759557,
2021-07-09,1818.7941563655852,0.014238376154183774,
2021-07-12,1811.4741490413664,0.018205720276788684,
2021-07-13,1825.1541417171477,0.010791350845767433,
2021-07-14,1867.274075799179,0.0,198 days
2021-07-15,1859.2340977718352,0.004305730011221143,
2021-07-16,1834.1541417171477,0.017737050233429752,
2021-07-19,1786.8741124202727,0.04305739817251819,
2021-07-20,1786.8741124202727,0.04305739817251819,
2021-07-21,1786.8741124202727,0.04305739817251819,
2021-07-22,1786.8741124202727,0.04305739817251819,
2021-07-23,1786.8741124202727,0.04305739817251819,
2021-07-26,1786.8741124202727,0.04305739817251819,
2021-07-27,1786.8741124202727,0.04305739817251819,
2021-07-28,1786.8741124202727,0.04305739817251819,
2021-07-29,1786.8741124202727,0.04305739817251819,15 days
